Frame,Time,pelvis_torso_X,pelvis_torso_Y,pelvis_torso_Z,pelvis_l_thigh_X,pelvis_l_thigh_Y,pelvis_l_thigh_Z,pelvis_r_thigh_X,pelvis_r_thigh_Y,pelvis_r_thigh_Z,torso_head_X,torso_head_Y,torso_head_Z,torso_l_uarm_X,torso_l_uarm_Y,torso_l_uarm_Z,torso_r_uarm_X,torso_r_uarm_Y,torso_r_uarm_Z,l_uarm_l_larm_X,l_uarm_l_larm_Y,l_uarm_l_larm_Z,l_larm_l_hand_X,l_larm_l_hand_Y,l_larm_l_hand_Z,r_uarm_r_larm_X,r_uarm_r_larm_Y,r_uarm_r_larm_Z,r_larm_r_hand_X,r_larm_r_hand_Y,r_larm_r_hand_Z,l_thigh_l_shank_X,l_thigh_l_shank_Y,l_thigh_l_shank_Z,l_shank_l_foot_X,l_shank_l_foot_Y,l_shank_l_foot_Z,l_foot_l_toes_X,l_foot_l_toes_Y,l_foot_l_toes_Z,r_thigh_r_shank_X,r_thigh_r_shank_Y,r_thigh_r_shank_Z,r_shank_r_foot_X,r_shank_r_foot_Y,r_shank_r_foot_Z,r_foot_r_toes_X,r_foot_r_toes_Y,r_foot_r_toes_Z
53,0.8833333333333333,5.232040083495923,-2.037577100290433,-0.7585254296374541,6.559229145488031,-1.3761874075413307,1.5633156154038734,5.085314919021998,-3.8753780671129165,-5.35544422390249,13.597064842511054,0.9747744162256419,-0.36838364785556954,-1.1991723064137194,11.074148990010098,-1.6932343598738675,-8.365066028981108,-13.162254579138057,16.002575304625758,-4.43615282439044,21.90037824117237,-101.74411456761158,-6.913668932344847,-1.859819022846785,0.2363012183285707,-7.788225040215331,-27.046549650185504,106.74322292030958,-1.4500674089795467,5.409499497339949,-0.14006936366111783,0.6093068108591211,0.24610425266253771,13.131048032524129,5.139092442872865,-2.4080737687263176,-4.937142091306482,-5.741099221412653,-2.811345716264251e-08,-2.521682662189989e-08,0.8652591884145344,-1.1777335496452375,-16.230361037549113,0.7528449004792284,7.859918774948218,1.0718481986655903,-3.6221884481165842,1.3515875257738385e-07,1.6634311559398507e-07
54,0.9,5.131700490876085,-2.051711654774199,-0.4534049625964077,6.446120118060408,-1.2586006172797464,0.7714562460364117,4.898432582355438,-3.9383277681842936,-4.97906723347094,13.572733963049398,0.920212314970068,0.10129378562422146,-1.284302470856331,11.180146066350641,-1.8682209800031173,-8.13626586040193,-12.94576321514689,15.139930771783844,-4.206717116576579,21.979593549526403,-101.11476084509879,-8.276841815686856,-2.1753961999596845,0.32871688710730745,-6.466575449936848,-27.326248485544728,103.8673704947989,-3.0512445846022858,5.116959422235921,-0.26727785423843275,0.44131223746945586,0.38516415397294324,13.818017984846485,5.1080644440690435,-3.062535716460092,-4.480490628500561,-4.4086954497427815,-7.428058236370785e-09,-9.43247840503972e-07,0.7902423267545504,-1.0361379216949171,-16.576793536824244,0.8439499375541354,7.313847729359277,1.2310621234433954,-2.5072345339384596,-4.6374039366422626e-08,1.5185284659795687e-07
55,0.9166666666666666,4.955798767463154,-1.9149929410675972,-0.2211923022362366,6.344900900668996,-1.1992312782887657,0.16360679439525636,4.692782557219537,-3.9005460883665544,-4.571334923422595,13.396635226114887,0.6558947705129159,0.4201836534006082,-1.1379699382634896,11.18445420925365,-1.5509948495360535,-8.041508421700003,-12.920532330028657,14.387590802571724,-3.6257093496430404,22.07157086498762,-99.57576665543081,-8.856866991853153,-1.94347844532453,0.3068042639915766,-5.665052125213171,-27.421510195949015,102.1541651562772,-4.49464912911916,4.532712205121525,-0.35016595790264704,0.23689537286872842,0.6995601761786567,15.063535681674933,5.100980028891946,-4.25304919342865,-4.776519833200928,-3.1144426600267368,1.3342554110926712e-09,-1.8560139963468413e-07,0.7959934154173436,-1.0343236297761433,-16.92722916967686,0.840496482653451,6.5002922043320766,1.4338343653443097,-1.2255657332806518,1.1455976296069811e-08,-1.4180836876336608e-07
56,0.9333333333333333,4.993688474856992,-1.8479106522946467,-0.16396876680992561,6.406551237864397,-1.2235660719057682,-0.027932418259523677,4.775817627624021,-3.8754222210635145,-4.701324102205269,13.173870778766753,0.40040526571334584,0.5058203936975053,-0.9248885139624897,11.111936453769015,-0.8318634067410118,-8.056945660688909,-12.9897205724148,13.690979788812294,-3.1263790628364037,22.210483604097426,-98.23061083815632,-9.421620273827532,-1.1445463850583346,0.1881234090187137,-5.594654153818782,-27.432145378054134,102.0047851420426,-5.107781508826191,4.047443186643886,-0.36310724093244956,0.24541323569307136,0.7681485586640691,16.030261453873933,5.12508429239193,-4.624754368722619,-5.390201400020491,-2.9409399570129495,1.2513777894249674e-08,2.016284428793772e-07,0.8352513913045655,-1.0908365682318755,-16.653653340535563,0.7359048953577829,6.379513835786648,1.3925809334208306,-0.810678222071632,3.9135643966816875e-08,-3.583888713862094e-07
57,0.95,5.173031806642057,-1.9550279502820036,-0.2678882536430604,6.60936239332201,-1.2797397275463318,0.17087180307150046,5.051880151929281,-3.8748429846641446,-5.523367852413365,13.113025612232903,0.44613965758182816,0.5042851949827709,-0.7990077816325877,11.090093266357838,0.021501916230854016,-7.981942672976469,-12.936092689993147,12.977353367195784,-3.317703599531528,22.443132544826735,-98.62931351911968,-10.167765266873886,-0.41345236190400536,0.0748932347411333,-5.528917558333523,-27.4663376567971,101.85364478399308,-4.9957892876922285,3.714423057203173,-0.3306902847404725,0.3394083060515551,0.6046219575503016,16.063414896433375,5.337091318812227,-4.040579636468624,-5.72971381176402,-4.57697421439794,5.575460195508769e-08,1.1240589053527235e-07,0.9231704529067355,-1.0450238738657196,-15.947905638950763,0.5018941189173809,7.174775182567528,1.1895591843446438,-1.3847867787602623,-9.166093969828358e-08,1.7924672811200172e-07
58,0.9666666666666667,5.184355932488055,-2.088254054426226,-0.39087761057387277,6.715144356741286,-1.3146664362044969,0.5607287671898222,5.136456686751449,-3.800150105201363,-6.463181340905572,13.234648695266438,0.7389715597494388,0.4240004271814745,-0.8248899454491969,11.180279428672197,0.715366771266125,-7.725708303636131,-12.77613507227382,12.348497520223063,-4.137923432253414,22.816151273576445,-100.54782397661778,-10.63487837105135,-0.18519255274316276,0.0392207475748031,-5.195116964923386,-27.365629756041557,101.18870776219089,-4.698386313232704,3.103674921119356,-0.2594551758446061,0.3359566931793838,0.5509950157229264,15.110886034782848,5.67752163807058,-3.4950595383472276,-5.432174471060203,-7.003289802043607,-6.711326600012344e-08,3.6905995621243915e-09,1.0876049879821923,-0.9732074827847533,-15.68476258193585,0.26412890449311494,8.163888823922035,1.3708539570885514,-2.3629138817247584,-3.1372177155957676e-08,-4.27999904354618e-08
59,0.9833333333333333,4.857695205425153,-2.1387440952081636,-0.42052335421265297,6.452250965189944,-1.3122959389354008,0.785905188639044,4.747391726545254,-3.7199315280760223,-6.605420038952898,13.393828772791894,0.9882058375190435,0.19483391029339447,-0.9512429570952529,11.279754628210304,1.0715504833182476,-7.578288892468638,-12.717371276770185,12.308872714392583,-4.9074839869952465,23.248875216511127,-102.26210431518261,-10.819135880840122,-0.4320824868034986,0.08638617939622455,-4.9692950019788595,-27.069793196350226,100.82001225171699,-4.866563143357197,1.9908887296644493,-0.16403678153076925,0.27413735696845504,0.6612960349673689,14.016646795388969,5.77338057230958,-3.5397241119159704,-4.716021403284094,-7.8250895540471666,-1.504300713804624e-07,-1.5616533425219246e-07,1.2871704795045826,-1.041901360797807,-16.18452329836161,0.21463925487209315,8.626538161309004,1.9013354016865087,-2.953566630400104,-5.582368360276908e-08,-3.3355841303073913e-07
60,1.0,4.437257859229359,-2.094028131949569,-0.4040941974232785,5.988938680954085,-1.2371848465969375,0.6283529379081719,4.128855178196025,-3.6950028760184526,-5.699659680031498,13.557087694619101,1.0343290992910699,-0.060936679807854104,-1.056287354348368,11.262481403270112,1.1557310583138314,-7.918068638066711,-12.901003337644983,13.247335566621718,-5.065532840466009,23.513450766337364,-102.52521619008999,-11.053347194604884,-0.5384244935699579,0.10572081160145846,-4.895250339123211,-26.89498251808541,100.72561234572912,-5.83891748249147,0.7874602264006951,-0.07270464887893097,0.23398741251836222,0.702254293900887,13.9107684335988,5.567981998124149,-3.8613536688207737,-4.356445990022804,-6.491890019513152,7.218421516206161e-08,4.947644944939686e-07,1.4385532625101671,-1.2758283810307958,-16.94894967942808,0.31219263825635435,8.559652075363752,2.1270212259637216,-2.7853533593279085,-1.3963481079170107e-07,3.823152370956145e-07
61,1.0166666666666666,4.351236580507992,-2.0118419245902275,-0.4953965912997177,5.86159803966109,-1.125518764121335,0.29064451067499925,3.849959934871621,-3.6612185004612035,-4.5732234517068795,13.755127146171791,0.906558714487956,-0.168690051300769,-1.00287931393549,11.128319606180634,1.3489824964233021,-8.56909975322558,-13.19863711824203,14.517511283664314,-4.820758864982074,23.41376947615125,-101.98035311807446,-11.279959863309854,0.1040348144353279,-0.021866728448375627,-4.599247109319392,-27.02139957235455,100.04332736586635,-7.234800616569986,-0.01864993041898397,0.0005223602743265236,0.17475938548277406,0.5961371066626552,14.68316963541911,5.389918130491101,-4.012851506387897,-4.64632353131234,-4.913717047628989,-2.6496348662617926e-08,1.787646244042175e-07,1.5101660949639117,-1.5488370186626292,-17.268188824807222,0.37088147619599027,8.381743032617031,1.6899681863204339,-2.150110199627529,-1.6125811712688022e-07,-2.010401140124181e-07
62,1.0333333333333334,4.63653080987057,-2.0689924566978517,-0.7345313448394291,6.193924495636716,-1.168332493908106,0.1547259676475853,4.042275558805657,-3.6943214818664756,-4.216972057245508,13.927895801748205,0.6841584324737977,-0.08330147250547415,-0.673075701873944,11.004660573623998,1.9926491949157152,-8.900131441809782,-13.344119866080534,14.97103980119563,-4.7620799342400115,23.009273310866494,-102.03486002996524,-11.192057256831811,1.0921756452723161,-0.21525700024732722,-3.980691992946778,-27.128031815608903,98.67060079023919,-8.30314151832255,-0.6911876906272152,0.09518966628655968,0.07257997770045696,0.51547211614961,15.10125583157382,5.3068503954102555,-3.8350939340557337,-4.983813367865,-4.237825326431854,-3.197959948902358e-08,1.3848759306705321e-07,1.5486802373912014,-1.6526319296966625,-16.776942921270894,0.37884885985545697,8.30588474000158,0.8612852985361314,-1.6801072278700713,1.727854777922208e-07,3.30310949418011e-07
63,1.05,4.954568749686321,-2.289258575937465,-0.8948028315483268,6.563831573367135,-1.4103983319115267,0.4268639027458425,4.363443887917391,-3.859802654678551,-4.732530970953789,13.994487023567867,0.5090394391334195,0.13757036967658015,-0.13029837553102327,11.040797707570833,2.855638761522647,-8.678771028759336,-13.272417396782991,14.460831075292766,-4.869715736382777,22.52653176338275,-102.53746138824268,-10.631259578622775,1.6490566241853262,-0.3091167216130848,-3.513336582523102,-26.87726556042419,97.73044439203599,-8.775950284656224,-1.569809773524778,0.23765042814286738,-0.00938699838818787,0.5989294417362631,14.669834935498592,5.260664092869029,-3.5817557673560154,-4.993592692765869,-4.287652661274985,1.251259472790817e-08,2.1793155270445058e-07,1.5413081957108394,-1.4897171246102618,-15.940760196070736,0.5142062213110011,8.288678882772425,0.3761837516672493,-2.0504085113411676,-7.498817944702113e-08,7.609343949309578e-08
64,1.0666666666666667,5.1416786432037345,-2.387449871933055,-0.7465227943846938,6.710182967050367,-1.5908478024669541,1.007543818341042,4.633625484063362,-3.9504317052327944,-5.431250178177924,13.887824663756131,0.5228386332477055,0.3162187516057721,0.23155836104274932,11.240830529727285,3.2655814193630044,-8.31685068205327,-13.188664080088229,13.939436460566359,-4.5894019797694545,22.231743444843318,-101.97437931757209,-9.948171951612482,1.854825945920149,-0.3265278626803252,-3.6910151462790393,-26.382260790663572,98.2705034509826,-9.135366693498275,-2.2061218872078485,0.3508898786987193,-0.042489350859603356,0.7979571580568524,14.102650342933298,5.46796005532767,-3.700080448042178,-5.0164796138692775,-5.185088368949707,-1.0497280781764353e-08,-1.6369136987309506e-07,1.4027633239811683,-1.260552156544642,-15.66311446826104,0.7998053048993949,8.390292392869567,0.769638041306758,-3.259618104303555,-1.4237454059431376e-07,2.3469254074743817e-07
65,1.0833333333333333,5.219671996878129,-2.2005183460200786,-0.4042300927775381,6.66984746897297,-1.5402551685004402,1.5524522763119848,4.807303173200257,-3.788930066127662,-5.759410417677266,13.61468754793962,0.6341471101786607,0.2297850463082821,0.06313620518728917,11.419076817951288,2.8696199791872012,-8.225572502403645,-13.283145688889041,14.170194669272504,-3.6950493628981236,22.290102924843087,-99.67717322559302,-9.90897993710152,2.196349207476405,-0.3880952280449409,-4.347786676278799,-25.94771299352218,99.8645650817029,-9.914645472987878,-2.2999558316182176,0.3993981766477527,-0.012465711367921095,0.9660073364601454,14.022513835372974,5.960665904535363,-4.18757803991508,-5.2767027939838576,-6.6176013450500815,-1.8767982453223356e-08,4.7072350383017103e-07,1.2182231589874508,-1.2538088060453572,-15.997619487871209,0.9722917484500223,8.737006830556268,1.551786075355404,-4.15603288635793,-1.0601424864254194e-08,8.758447245921868e-08
66,1.1,5.155657837684564,-1.940245649085674,-0.11989678038435904,6.504249145444824,-1.3844763640123379,1.7955644333865308,4.809112009738863,-3.5306097490868598,-5.826529433369646,13.402807882898278,0.670380873393201,-0.06866135902862355,-0.37547426632114544,11.411175343058412,2.1071006326398125,-8.318228360532443,-13.505810024223369,14.770684699614582,-2.762800965090245,22.50754606098425,-97.20649575724693,-10.556912242697964,2.5132833607119616,-0.4733189903015614,-4.882333271517461,-25.670739152339667,101.15166718910875,-10.930182057480275,-2.4528594235156462,0.4758464050043062,0.09731114066869584,0.9823657958406345,14.340600842261837,6.2872616178963225,-4.593408145711016,-5.5680782486710925,-7.271511767837792,3.08471439113604e-08,-1.800127794170976e-08,1.1643110573033624,-1.4370150676894329,-16.11947158085763,0.8763643087645321,9.105467778793745,1.8020910156536503,-3.9016386688215516,1.549208746462829e-07,1.2605303523610144e-08
67,1.1166666666666667,5.014855080666715,-1.8520998523573746,0.014845883684252026,6.358654654080843,-1.3041844833176748,1.8452991497929296,4.752457635379541,-3.4407559919918995,-6.012085002042415,13.45244873993918,0.6880852991255885,-0.18675014068877727,-0.493123561728776,11.272829098427954,1.8448196284496978,-8.28194832720289,-13.698103830709988,14.603178049244281,-2.71536431391016,22.579517269057593,-97.05152402612731,-10.730150131886981,2.355930202867425,-0.45180452520467695,-4.928789858280836,-25.539021803859864,101.30487640246317,-11.428256058076212,-3.224051561001187,0.6499951084400889,0.21923983297903388,0.8432865163776089,14.550390016822362,6.140588371125795,-4.712924922617881,-5.664092676634811,-6.547594632650428,4.8136995381920404e-08,2.869812986272444e-07,1.2098931646020117,-1.495368767205068,-15.725766212382789,0.7415278392167556,8.93087764318482,1.5156412977103273,-3.129985554450095,2.4240254004868595e-08,-1.4498632960309455e-07
68,1.1333333333333333,4.929179994289175,-1.9433210601760522,-0.0034013791446627774,6.305348092358707,-1.3510668944055593,1.9829811312482597,4.724438924107773,-3.578504250852759,-6.349657470639088,13.56355061502419,0.745648502095221,0.08554273023712279,-0.1817262492449346,11.167124505660581,2.4212471949119014,-8.15835623458356,-13.777503813075453,13.315032448217018,-3.4932927510444536,22.506280557500368,-99.06146230392183,-9.685345986898497,1.9733891324031665,-0.3404227037565142,-4.6909158186111695,-25.7189491544903,100.70565022817318,-11.185641012575122,-4.23572944431051,0.8300989260283786,0.2977078111223206,0.6605900530098996,14.123692244238791,5.7992966849144105,-4.735007166135867,-5.485075092185767,-5.586540283309048,-5.412505112514922e-08,3.3700978896155926e-08,1.267238952005166,-1.2806945301379387,-15.368857698101488,0.8617721810256641,8.03684282189056,1.3608621261007927,-2.7246718565503922,-5.611635824455735e-08,1.841638902988431e-07
69,1.15,4.902247352516653,-2.072483566059456,-0.10638015416223971,6.214306870880019,-1.406490201271864,2.1809524068140664,4.61797459515695,-3.750856426927645,-6.495410795306978,13.478138218655868,0.7300971326953949,0.420154207510043,0.13775086274900414,11.195706516554734,3.130295197595909,-8.214525119362726,-13.770015143013506,11.950565137583144,-3.959985051570353,22.509011066054136,-100.2508751835436,-8.43379379865946,1.8992272023901375,-0.27913779757838453,-4.7019232450535915,-26.234225499116977,100.53761302819875,-11.143291499029559,-4.753846490225306,0.9320581187084945,0.4035227582360077,0.5256683431912397,13.25855258586621,5.645179088852108,-4.8693121413645155,-5.12786073770444,-5.79564631786409,-9.676042479682384e-08,-8.912699158477692e-07,1.3548635306506056,-1.0034145698459644,-15.424390542062934,1.180435380356463,7.010962776751142,1.4851504504078668,-2.7498795510335277,5.1747052167568756e-08,-1.6129893934743215e-07
70,1.1666666666666667,4.881701687174797,-2.1055823717013955,-0.19604913219808445,6.051341767619493,-1.2797553220668931,2.158548291211708,4.449983146556061,-3.7168361458971253,-6.276379042684559,13.305752943784361,0.6469466900257356,0.4086955466474025,0.17812834220262153,11.354014755670086,3.108809621946104,-8.408953107344155,-13.746442933257336,11.57164734554484,-3.6878867909256177,22.602923694932993,-99.52225439608462,-8.431135911722519,1.944432361823424,-0.2838897606670872,-5.210688355673839,-26.63978333738753,101.49560066005692,-12.064232709071755,-4.654913109340157,0.9932222630007422,0.5730366416071285,0.42132677321333933,12.750768470221637,5.720385249378541,-5.187416648857092,-4.781771171137077,-7.128187150439476,-4.2495734598939644e-08,-1.4473103065329148e-07,1.454070062194203,-0.9369018314003429,-15.633136309821225,1.4042319427511405,6.519789958698282,1.5228916002392385,-2.9284919086061585,5.924288166309216e-08,-1.8059503421975375e-07
71,1.1833333333333333,4.801013914176926,-2.028932734827544,-0.3024323767448706,5.921048187878302,-0.9799383320012328,1.8690380314618333,4.3166722435887275,-3.4772577312055324,-5.952983312423621,13.188810691809145,0.658024285410225,0.10136626228471209,0.029373569945312192,11.53958153600573,2.4087127857220327,-8.570246033209704,-13.76801256806396,12.155328880049503,-3.587055982470633,22.62848143663645,-99.24565779123273,-9.69091735670703,1.6204508162204292,-0.26922538053304707,-5.895911025809626,-26.720058205036395,102.93768144639981,-13.130287422684589,-4.273089839978883,1.0001684579449104,0.6626026158246552,0.31435003379730486,12.717559625994832,5.893198859235165,-5.483597479608755,-4.450459335499126,-8.275170784682327,-9.83124718702844e-08,-2.2220875150814134e-07,1.502466325084084,-1.093897315602775,-15.610932128098923,1.3584416290345858,6.682687651122002,1.2501556546014516,-3.0443229610790405,-4.5324125543852796e-08,1.1164002270842465e-07
72,1.2,4.653709322932847,-1.99817339527728,-0.41006600933212684,5.936284319125847,-0.8040771810789166,1.5877963653782374,4.260996318259737,-3.316172200594111,-5.842851459688252,13.062481888914318,0.8126532792292741,-0.1838137656647444,-0.15965912356657352,11.69736863005012,1.500960710402913,-8.749465857159134,-13.870205267003163,13.145247582351898,-4.211784523707283,22.661730933197667,-100.79663889021653,-11.043599991289378,0.9846988293439116,-0.18874641954095786,-6.193382578165579,-26.86250773440374,103.50923356360637,-13.252540126460415,-4.062008813723125,0.9622831062653913,0.5039283534764188,0.266341991426227,12.785417456272224,6.037664435081211,-5.297840005781177,-4.249106734439716,-8.234932009787755,-5.7008796443738564e-08,-5.363785256633463e-07,1.4844651142869774,-1.254662800329804,-15.278626490845294,1.1135961332181987,7.166714103304361,0.7598307668606519,-2.9857090151479997,4.4344043979869174e-08,-3.709316740782549e-07
73,1.2166666666666666,4.628527247127206,-2.1462466878676416,-0.3565804378368663,6.2263332490284355,-0.980705371832965,1.567250957075037,4.452368343502316,-3.446953503546526,-6.018766659322507,12.996301733144236,0.9743003483832743,-0.3102435842730842,-0.39646434644719036,11.872875565856013,0.47977009293059425,-8.966306714145073,-14.02020775350003,14.101234964041328,-4.777888114491193,22.868390794013592,-102.13065742113977,-11.459030320968992,0.47625212909490794,-0.09876847066782606,-5.887139589402958,-27.18173242845409,102.7351077574554,-12.810004273746511,-4.51414440849347,1.028812790589321,0.13759504381250623,0.34483446018885555,13.213727594200224,6.061155990093147,-4.589185271430817,-4.664478370354545,-7.52220053949294,4.330101287763003e-08,4.1316943587482775e-07,1.3914377309442139,-1.2466198697164195,-14.793120735700473,0.8462490887338248,7.499362918352405,0.3758558248198712,-2.917518667240209,1.0197428264170953e-07,1.3610000950794018e-07
74,1.2333333333333334,4.79584313220787,-2.351190350565881,-0.20330357806643892,6.673059880285441,-1.3316080876902112,1.7249076162739416,4.897042902262118,-3.7289202978700158,-6.348327235450232,13.22950199154275,0.9929461880123167,-0.4022197336480018,-0.7642060367395225,12.06381285175945,-0.47651995504147654,-9.126153277781379,-14.15531808137483,14.759387723092418,-4.51302348738804,23.37131863159958,-101.28780670012378,-10.67101832211549,0.4305723983976747,-0.0781534377973813,-5.697273318676276,-27.365459062035953,102.26063637314152,-12.802427699497402,-5.221760137790261,1.1867927512002652,-0.1663060553913313,0.4854896889082026,14.055503150973669,5.935415822049235,-3.976424406160677,-5.527715392613063,-7.05682737066855,-5.465999497813393e-09,1.0391375379654397e-06,1.2294546654133958,-1.1322591374347393,-14.359792827285181,0.6742711529263596,7.496918825128839,0.3414221521075741,-2.9117044956331264,-3.1104259951809915e-08,3.8722650929275515e-08
75,1.25,4.907965695600209,-2.397041588835765,-0.24737823259559585,6.869024750550413,-1.5107710046106497,1.8314356794751923,5.198383648721644,-3.873881182813236,-6.663509870381259,13.706523657821041,0.9130059064064892,-0.6436647116496046,-1.3044518450359992,12.214788282023516,-0.9257437513876546,-9.402430247243622,-14.260713163375042,15.267575093539447,-4.001801980352371,24.176292948710753,-99.71891516027866,-9.285454294379072,0.7351810953900721,-0.11446050141153591,-6.678101518041529,-27.58282754320819,104.14956972497264,-13.285742250856488,-4.9016503924378645,1.1517181609032954,-0.15292972869340224,0.56365843079649,14.213242971917886,5.782722876786904,-3.8906193109687006,-5.6822493749317315,-6.827666378501856,4.271543459411642e-08,-2.3831201515549833e-07,1.0802726732598962,-1.066505617601158,-14.20302774432414,0.6379969266847086,7.399383185614894,0.6244774310438976,-2.8123070979696916,-4.203762022484037e-08,-8.295869599438091e-09
76,1.2666666666666666,4.842028607932085,-2.2741415164584553,-0.48477404233778404,6.691386907866673,-1.4348729858310172,1.8788721878499421,5.13961581546686,-3.7799425223889886,-6.767492436477521,13.984546771605562,0.9331707704095482,-1.014034131397314,-1.984086781515832,12.410505443733944,-1.1623220137149317,-10.199393970701962,-14.369538626422003,16.242296164837146,-4.499680845588737,25.095948064831916,-100.45732438393301,-8.245121615268689,0.8755592924204195,-0.12773089236933283,-8.628881437043702,-28.338652550426772,107.63722833001238,-13.542858176097635,-3.391438397068771,0.8133903894251474,0.1429365490943896,0.5838059629833058,13.032812185980609,5.752009331410573,-4.153898692920454,-4.627775806658645,-6.668884146954405,-7.081532987159717e-08,2.9353849475225436e-07,1.0527279277107602,-1.0836092507662332,-14.519837936831514,0.6591835321353273,7.379653350523551,1.0827226925274551,-2.6742490103065717,4.744330368367449e-08,-3.062118488274751e-07
77,1.2833333333333334,4.703649828550844,-2.114337741951814,-0.598957472948559,6.433482135710552,-1.244559632787789,1.9577063707155635,4.918051953117158,-3.5510636704143512,-6.419551525246869,13.862240760702417,1.1323195986013725,-1.2589759895692823,-2.7239592546985514,12.814324169953426,-2.1675360928229237,-11.572107900130073,-14.523845635100995,18.174093674693463,-6.0227923791135725,25.76860614645855,-103.5680368144397,-7.651935918027436,0.7717908982347164,-0.10277438867951032,-10.028408074557522,-29.78176276528301,109.57599155981177,-13.094952422314183,-2.0336621600641775,0.46427197213491195,0.42342190694407444,0.6138320889764622,11.577366081206545,5.731447592030037,-4.451388217462954,-3.3045910435177834,-6.5412580165882295,1.7211660714270902e-08,-1.754277820365389e-07,1.1873857725953618,-1.1278342815472204,-15.310861210523907,0.5678213475141786,7.3205628450746625,1.5466444924457674,-2.599421007917279,7.702202966584851e-08,-7.288300687973926e-09
78,1.3,4.554530357049942,-1.9779894844380352,-0.5095394599043331,6.352849387324055,-1.0424532651246428,2.0564467916102065,4.730915561206576,-3.3468330516812443,-5.7728345030623345,13.627066802419886,1.3876163367046157,-1.222738518146197,-3.526882147601452,13.389429304999089,-4.206038934493109,-13.043370462347415,-14.757918740324415,20.84954949139723,-6.936186279955689,26.362638884607026,-105.32677105849238,-6.6928725906581565,1.0483819818520603,-0.10594448501232506,-9.620863625736026,-31.65875994833363,107.95381866234304,-11.926638488791664,-1.482988736796082,0.297666490696273,0.4346328377675613,0.586182812365744,11.140034826797637,5.5823542415960645,-4.555381177230864,-2.8307692435813423,-6.4068951987785665,-1.9147549848909214e-08,-6.129550160731674e-07,1.414259934425047,-1.1279110353511557,-16.239426970488296,0.4276510372971419,7.188572824253761,1.8712665578165206,-2.8006680420286436,8.877032438158227e-08,1.5340869761481646e-07
79,1.3166666666666667,4.492000577234587,-1.856963930337193,-0.41219132317182305,6.476795360354505,-0.8824160328837367,2.0648445482871227,4.664532102700266,-3.2894040028829017,-5.376610868085858,13.424081925636301,1.5508457859728848,-1.103929479469961,-4.474854901520232,13.92756770278836,-6.710248932045452,-14.191717645761713,-15.102657618400386,23.57335747547884,-6.089822097797157,27.503519237076933,-103.10959492365762,-5.153755865864129,1.6868948605692882,-0.13111427089561506,-7.930173284893529,-33.54420710954418,104.19090558012032,-10.171194897143415,-0.6163954066832725,0.12600401184961035,0.2457811774596492,0.45571352359118583,11.660853107519088,5.456155508069706,-4.357404348588359,-3.2494027900834714,-6.509048711324766,-3.409870129553291e-08,-6.81395029785058e-08,1.5949576278139246,-1.0124841469095036,-16.710215471141076,0.4976397816895511,7.101628681522327,1.878257975908471,-3.460980173123707,-1.223865991430308e-07,-3.1338107431900706e-07
80,1.3333333333333333,4.605751211812347,-1.7783035525461732,-0.3663731051485454,6.667077177053113,-0.8219271994040857,1.8157406027983045,4.794336757180158,-3.37116542579043,-5.405724092367772,13.127957318603872,1.6276223097488893,-1.26355590652098,-5.5424077723884855,14.351655565590917,-9.389242786828747,-15.11859133520936,-15.529745343791292,26.047191601419286,-4.369699613877499,29.011770615720682,-99.03747206282947,-3.944306040743333,1.6421441574393947,-0.10310875352644568,-6.7500980817359295,-35.28981845751106,101.56097537919017,-8.091560047827327,1.4598189154622383,-0.1631301560638301,0.16970624298337034,0.37108787351620187,12.31305811516753,5.398653260029585,-4.052427305746626,-3.7119376656741943,-6.516679288671196,6.292242720742112e-08,7.949471930226684e-08,1.5785414348682447,-0.8509075709680587,-16.37899756833099,0.7083404083432056,7.06115327908988,1.3917672545294377,-3.7495396371334926,1.4188098211884424e-08,2.481205857827866e-07
81,1.35,4.782927089219988,-1.798302829059839,-0.2672962325871437,6.820848323800318,-0.8368839037409891,1.3141949274829374,5.147158536823076,-3.4334124159063353,-5.585908134853875,12.859111442788555,1.7043920440237583,-1.8349532995141373,-6.640269795309996,14.784784313397642,-12.320399697970585,-16.149196517951015,-15.933857521978995,28.434853483526112,-3.685423619577872,30.3397106223791,-97.24154831076153,-3.54745645733281,0.5218496553564742,-0.024743053826316776,-6.898964220283338,-37.09882913766265,101.30106908056737,-6.005312252744905,3.6062229677566116,-0.36057696461951894,0.3487588444228095,0.43718380868823203,12.72383975145084,5.169809819056834,-4.049754762474142,-3.671378072306203,-5.723841719507263,9.569338686784901e-08,8.814768321363637e-07,1.2950708030730258,-0.8672685599014449,-15.706660367193697,0.731284356554519,7.092342385487683,0.7549244840081701,-2.76786672746971,6.751816333329247e-08,-4.015114164328953e-07
